Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Game 340,PS4,1996,Sports,Nintendo,0.0,0.38,0.34,0.0,0.72
Game 341,PS3,1988,Racing,EA,1.09,1.61,0.09,0.6,3.39
Game 342,PS4,2012,Action,Activision,1.09,0.14,0.72,0.09,2.04
Game 343,NES,2013,Shooter,Sony,0.19,1.27,0.0,0.0,1.46
Game 344,PS4,2003,Shooter,Microsoft,0.23,0.0,0.0,0.0,0.23
Game 345,GB,1988,Shooter,Microsoft,1.08,1.11,0.0,0.0,2.19
Game 346,PS4,1986,Action,Nintendo,0.0,0.5,1.04,0.44,1.98
Game 347,PS3,1995,Shooter,Activision,0.0,0.78,0.0,0.39,1.17
Game 348,DS,1998,Platform,EA,0.0,0.51,0.54,0.1,1.15
Game 349,GB,2018,Shooter,Sony,0.54,1.01,0.22,0.09,1.86
Game 350,PS3,1985,Action,EA,1.17,0.0,2.04,0.0,3.21
Game 351,Wii,1990,Racing,EA,2.57,0.0,0.57,0.0,3.14
Game 352,Wii,1991,Shooter,EA,1.83,0.83,0.0,0.42,3.08
Game 353,DS,1992,Role-Playing,Activision,0.61,0.0,1.01,0.0,1.62
Game 354,DS,1991,Platform,Sony,0.78,0.08,0.07,0.85,1.78
Game 355,GB,2000,Action,Activision,0.0,0.46,0.18,0.68,1.32
Game 356,NES,1989,Shooter,EA,0.78,0.0,0.0,0.02,0.8
Game 357,DS,1999,Role-Playing,Activision,0.45,0.0,0.42,0.09,0.96
Game 358,Wii,2015,Action,Microsoft,1.19,0.72,0.41,1.09,3.41
Game 359,PS4,2007,Racing,Nintendo,0.0,1.31,0.0,0.54,1.85
Game 360,PS3,2003,Platform,Ubisoft,1.42,0.0,0.0,0.23,1.65
Game 361,Wii,1984,Shooter,EA,2.64,0.04,0.36,0.27,3.31
Game 362,Wii,2016,Racing,Microsoft,0.67,0.0,0.0,0.26,0.93
Game 363,NES,1991,Action,Activision,1.28,0.0,0.0,0.19,1.47
Game 364,GB,2014,Role-Playing,Microsoft,1.63,0.61,1.3,0.0,3.54
Game 365,GB,2019,Action,Nintendo,0.32,1.25,0.5,0.04,2.11
Game 366,PC,1981,Action,Nintendo,1.07,1.31,0.0,0.0,2.38
Game 367,NES,2020,Platform,Ubisoft,0.82,0.0,0.0,0.49,1.31
Game 368,PS4,2018,Shooter,Ubisoft,0.92,0.0,0.27,0.15,1.34
Game 369,GB,1988,Racing,Ubisoft,0.0,0.52,0.89,0.51,1.92
Game 370,PS3,2001,Platform,Sony,0.83,1.16,1.88,0.0,3.87
Game 371,DS,1984,Role-Playing,Sony,1.4,0.62,1.44,0.77,4.23
Game 372,NES,1991,Shooter,Microsoft,2.54,0.73,0.0,0.72,3.99
Game 373,DS,1980,Platform,Activision,1.95,1.41,0.0,0.0,3.36
Game 374,Wii,2001,Role-Playing,Nintendo,3.38,0.0,0.0,0.0,3.38
Game 375,PS3,2017,Role-Playing,EA,0.0,0.32,0.0,0.04,0.36
Game 376,PS3,1998,Racing,Nintendo,1.85,1.81,0.17,0.0,3.83
Game 377,Wii,1995,Action,Sony,1.02,0.34,0.08,0.1,1.54
Game 378,NES,2010,Role-Playing,Microsoft,3.43,0.0,1.53,0.42,5.38
Game 379,Wii,1982,Role-Playing,EA,0.0,0.0,0.0,0.01,0.01
Game 380,DS,2002,Action,Ubisoft,0.0,0.0,0.27,0.0,0.27
Game 381,PC,1997,Sports,Ubisoft,0.08,0.79,0.0,0.51,1.38
Game 382,PS3,2005,Role-Playing,Sony,0.0,0.0,0.5,0.0,0.5
Game 383,X360,1992,Shooter,Microsoft,0.17,0.72,0.0,0.0,0.89
Game 384,X360,1997,Platform,Activision,0.0,0.0,0.96,0.87,1.83
Game 385,DS,1982,Action,Nintendo,0.98,0.0,0.13,0.36,1.47
Game 386,PS4,2002,Action,Sony,1.21,0.75,0.0,0.0,1.96
Game 387,GB,1982,Action,Activision,3.05,0.62,0.0,0.0,3.67
Game 388,Wii,2004,Shooter,Activision,1.94,0.91,0.0,0.59,3.44
Game 389,Wii,2006,Action,Nintendo,0.11,0.0,0.44,0.56,1.11
Game 390,PS4,2006,Shooter,EA,0.0,0.0,0.55,0.0,0.55
Game 391,PS4,2018,Racing,Nintendo,1.39,0.82,0.0,0.0,2.21
Game 392,DS,2004,Sports,EA,0.0,1.72,0.86,0.35,2.93
Game 393,DS,2003,Action,Activision,3.0,0.51,0.0,0.44,3.95
Game 394,PS4,1987,Sports,Microsoft,2.22,0.84,0.0,0.05,3.11
Game 395,PS3,1988,Action,Sony,0.24,0.24,0.47,0.0,0.95
Game 396,DS,2016,Shooter,Nintendo,0.0,0.0,1.07,0.21,1.28
Game 397,PC,2009,Platform,Microsoft,2.42,1.27,1.08,0.38,5.15
Game 398,DS,1998,Sports,Microsoft,0.66,1.23,0.0,0.01,1.9
Game 399,Wii,1995,Sports,Nintendo,2.29,1.07,0.0,0.3,3.66
Game 400,DS,2003,Shooter,Ubisoft,0.0,0.35,0.73,0.34,1.42
Game 401,PS3,2000,Sports,Activision,0.08,0.98,0.0,0.66,1.72
Game 402,PS4,2015,Racing,Ubisoft,0.81,1.22,0.36,0.03,2.42
Game 403,Wii,2019,Shooter,EA,0.86,1.8,0.0,0.0,2.66
Game 404,DS,2018,Sports,Microsoft,0.26,1.29,0.0,0.17,1.72
Game 405,PS3,1985,Sports,Sony,1.55,0.55,0.0,0.88,2.98
Game 406,PC,1984,Sports,Sony,0.0,0.0,0.87,0.0,0.87
Game 407,DS,1993,Shooter,Microsoft,0.63,0.62,0.31,0.0,1.56
Game 408,PS3,1983,Platform,Ubisoft,0.94,0.71,1.06,0.16,2.87
Game 409,PC,1987,Role-Playing,Activision,1.42,1.07,0.61,0.05,3.15
Game 410,PS4,2003,Action,Microsoft,1.65,1.58,1.26,0.12,4.61
Game 411,DS,1990,Sports,EA,0.0,0.42,0.79,0.1,1.31
Game 412,PC,1996,Role-Playing,Microsoft,0.0,2.18,0.76,0.6,3.54
Game 413,Wii,2000,Role-Playing,Nintendo,2.33,0.0,0.23,0.18,2.74
Game 414,PS4,2005,Sports,Ubisoft,1.2,0.84,2.11,0.53,4.68
Game 415,Wii,2006,Sports,Nintendo,0.0,0.0,0.37,0.0,0.37
Game 416,X360,1995,Action,Nintendo,2.66,0.0,0.0,0.0,2.66
Game 417,NES,2005,Role-Playing,Microsoft,0.94,0.34,0.46,0.0,1.74
Game 418,DS,2012,Platform,Activision,2.22,0.0,0.0,0.0,2.22
Game 419,PC,2010,Role-Playing,Microsoft,0.88,0.37,0.91,0.24,2.4
Game 420,NES,1985,Platform,Activision,3.27,0.53,0.74,0.16,4.7
Game 421,NES,1987,Racing,Sony,2.91,1.39,0.19,0.01,4.5
Game 422,PC,1986,Platform,Activision,0.5,0.0,0.0,0.15,0.65
Game 423,PS4,2013,Action,Nintendo,1.97,1.23,0.39,0.24,3.83
Game 424,DS,1993,Shooter,Microsoft,1.57,0.58,0.0,0.61,2.76
Game 425,X360,1995,Sports,Sony,2.44,1.32,0.77,0.46,4.99
Game 426,Wii,1988,Racing,Nintendo,0.0,0.15,0.63,0.33,1.11
Game 427,PS3,1989,Role-Playing,Sony,1.62,0.0,2.06,1.12,4.8
Game 428,Wii,1996,Platform,Ubisoft,2.07,0.0,0.03,0.0,2.1
Game 429,PS3,1991,Racing,EA,0.0,0.0,0.12,0.0,0.12
Game 430,Wii,1985,Shooter,Nintendo,0.0,0.88,0.21,0.67,1.76
Game 431,PC,1998,Platform,Microsoft,0.0,1.68,0.23,0.95,2.86
Game 432,X360,2020,Action,Activision,0.48,0.05,0.92,0.0,1.45
Game 433,DS,2008,Role-Playing,Ubisoft,1.66,1.0,0.13,0.75,3.54
Game 434,PS3,1985,Role-Playing,Sony,2.6,0.0,1.48,0.0,4.08
Game 435,DS,2004,Platform,EA,0.89,0.64,0.65,0.43,2.61
Game 436,DS,2003,Shooter,Activision,2.75,1.03,0.01,0.46,4.25
Game 437,DS,2004,Sports,Nintendo,0.0,0.0,0.0,0.0,0.0
Game 438,GB,1995,Sports,EA,0.0,0.34,0.92,0.94,2.2
Game 439,PS4,1995,Role-Playing,Ubisoft,0.73,1.07,0.32,0.98,3.1
Game 440,Wii,1985,Shooter,EA,1.26,0.0,0.31,0.0,1.57
Game 441,DS,2016,Role-Playing,Nintendo,0.76,1.57,0.0,0.28,2.61
Game 442,Wii,2000,Sports,Ubisoft,0.0,0.78,0.26,0.57,1.61
Game 443,DS,1983,Role-Playing,Sony,0.69,1.07,0.0,0.0,1.76
Game 444,PS3,2013,Platform,Nintendo,0.0,0.17,1.12,0.21,1.5
Game 445,PS4,2007,Action,EA,1.6,0.0,0.73,0.0,2.33
Game 446,PS4,2017,Platform,Nintendo,1.24,0.93,0.2,0.47,2.84
Game 447,PC,2020,Action,Ubisoft,0.0,0.43,0.19,0.23,0.85
Game 448,GB,2007,Shooter,EA,0.18,0.53,0.36,0.05,1.12
Game 449,PC,1996,Sports,Sony,0.0,1.37,0.3,0.0,1.67
Game 450,PC,1993,Shooter,Activision,0.72,1.11,0.0,0.0,1.83
Game 451,PC,1986,Shooter,Microsoft,1.95,2.04,0.0,0.41,4.4
Game 452,PC,2001,Sports,Sony,0.0,0.62,0.0,0.18,0.8
Game 453,PC,1980,Racing,Nintendo,1.4,0.0,0.22,0.68,2.3
Game 454,X360,2008,Racing,Microsoft,0.16,0.35,0.0,0.65,1.16
Game 455,PS4,2010,Role-Playing,Activision,0.0,0.83,0.79,0.63,2.25
Game 456,PC,2009,Racing,Activision,0.67,1.31,0.16,0.0,2.14
Game 457,DS,1994,Platform,Ubisoft,0.0,0.0,1.42,0.32,1.74
Game 458,PS4,1997,Action,Activision,0.14,0.51,0.0,0.0,0.65
Game 459,PS4,2014,Shooter,EA,0.0,1.79,0.38,0.0,2.17
Game 460,NES,2009,Role-Playing,EA,3.16,0.31,0.13,0.67,4.27
Game 461,X360,2013,Shooter,Ubisoft,0.84,1.24,0.56,0.0,2.64
Game 462,PC,1990,Sports,Activision,0.0,0.89,0.94,0.0,1.83
Game 463,Wii,2006,Racing,Nintendo,1.06,1.26,0.66,0.24,3.22
Game 464,PS3,2003,Sports,Sony,0.67,0.0,0.0,0.09,0.76
Game 465,GB,2014,Role-Playing,Microsoft,0.53,0.0,0.6,0.13,1.26
Game 466,DS,2018,Action,Ubisoft,1.54,0.52,0.0,1.12,3.18
Game 467,Wii,1987,Platform,Activision,1.71,0.0,0.11,0.0,1.82
Game 468,X360,1997,Racing,Nintendo,0.16,0.28,0.71,0.4,1.55
Game 469,PS3,1992,Sports,Nintendo,0.11,0.7,0.0,0.23,1.04
Game 470,X360,2003,Action,Microsoft,0.47,1.93,0.99,0.6,3.99
Game 471,DS,2002,Racing,Ubisoft,0.0,0.82,0.09,0.0,0.91
Game 472,PS4,1991,Shooter,Sony,0.0,1.0,1.6,0.11,2.71
Game 473,PS3,2009,Platform,Sony,2.44,1.43,0.34,0.25,4.46
Game 474,PS4,2010,Action,Ubisoft,2.77,0.0,1.32,0.0,4.09
Game 475,DS,2007,Racing,EA,0.5,0.37,1.02,0.0,1.89
Game 476,Wii,2001,Platform,Activision,1.49,2.44,0.0,0.19,4.12
Game 477,DS,2007,Action,Sony,1.17,0.44,0.0,0.74,2.35
Game 478,Wii,1992,Shooter,EA,4.49,1.39,0.37,0.06,6.31
Game 479,PS3,2004,Shooter,Ubisoft,2.14,1.27,0.0,0.11,3.52
Game 480,PS3,1986,Sports,Activision,0.65,0.0,1.25,0.66,2.56
Game 481,PC,1985,Role-Playing,Nintendo,0.0,0.75,0.15,0.14,1.04
Game 482,X360,2003,Sports,Ubisoft,0.0,0.62,0.12,0.51,1.25
Game 483,PC,1998,Platform,Nintendo,1.04,0.76,0.0,1.27,3.07
Game 484,X360,1998,Sports,Ubisoft,0.0,0.0,0.55,0.0,0.55
Game 485,PC,2015,Action,EA,0.0,0.0,0.0,0.13,0.13
Game 486,PS4,1988,Racing,Activision,0.02,0.12,0.57,0.36,1.07
Game 487,PS3,2015,Action,EA,0.0,0.42,0.65,0.8,1.87
Game 488,Wii,2017,Sports,Activision,2.82,1.45,0.0,0.15,4.42
Game 489,X360,2019,Role-Playing,Ubisoft,1.86,1.95,0.87,0.49,5.17
Game 490,DS,2008,Action,Nintendo,0.79,1.62,0.14,0.34,2.89
Game 491,X360,2003,Action,Ubisoft,2.58,1.19,0.0,0.17,3.94
Game 492,Wii,1984,Action,Nintendo,0.89,0.0,1.23,0.03,2.15
Game 493,PC,2005,Role-Playing,EA,0.0,0.17,0.0,0.0,0.17
Game 494,X360,1993,Action,Microsoft,2.63,0.67,0.6,1.43,5.33
Game 495,GB,2018,Platform,Sony,1.45,0.0,0.56,0.0,2.01
Game 496,PS4,2008,Shooter,EA,0.0,0.96,0.53,0.0,1.49
Game 497,PS3,1985,Role-Playing,Ubisoft,0.57,1.08,0.52,0.3,2.47
Game 498,Wii,1986,Platform,Ubisoft,0.0,0.93,0.0,0.28,1.21
Game 499,PS3,2016,Role-Playing,Nintendo,0.0,1.32,1.31,0.37,3.0
Game 500,GB,1997,Role-Playing,Sony,1.91,0.0,0.87,0.0,2.78
Game 501,X360,2002,Shooter,Activision,3.09,1.25,0.59,0.0,4.93
Game 502,X360,2017,Racing,EA,0.0,0.0,0.0,0.09,0.09
Game 503,DS,1980,Platform,Sony,1.48,0.0,0.0,0.56,2.04
Game 504,GB,1983,Role-Playing,Sony,0.02,0.93,0.69,0.0,1.64
Game 505,Wii,2014,Role-Playing,EA,0.22,1.47,0.0,0.26,1.95
Game 506,DS,2002,Sports,Nintendo,0.09,0.89,0.5,0.0,1.48
Game 507,PS4,2006,Action,Activision,0.0,0.52,0.0,0.0,0.52
Game 508,DS,2005,Racing,Nintendo,0.86,0.75,0.0,0.0,1.61
Game 509,NES,1987,Shooter,Nintendo,0.0,0.61,0.0,0.56,1.17
Game 510,Wii,1995,Platform,Microsoft,1.12,0.0,0.45,0.0,1.57
Game 511,NES,2020,Role-Playing,Sony,0.74,0.0,0.97,0.7,2.41
Game 512,GB,1982,Action,Microsoft,0.51,0.44,0.51,0.19,1.65
Game 513,PC,2011,Platform,Nintendo,0.0,0.56,0.57,0.0,1.13
Game 514,NES,1984,Shooter,Activision,0.11,0.51,0.4,0.39,1.41
Game 515,PS4,1999,Racing,EA,1.71,1.04,0.71,0.0,3.46
Game 516,DS,1993,Sports,Sony,1.4,0.33,0.58,0.05,2.36
Game 517,PC,2011,Racing,EA,0.0,0.95,0.0,0.65,1.6
Game 518,DS,2005,Sports,Ubisoft,0.92,0.38,0.84,0.0,2.14
Game 519,NES,1985,Platform,Sony,1.7,1.96,0.78,0.02,4.46
Game 520,DS,2015,Racing,EA,0.0,0.56,0.08,0.0,0.64
Game 521,GB,2019,Racing,Nintendo,1.45,2.37,0.0,0.0,3.82
Game 522,PC,1984,Racing,Microsoft,0.0,0.78,0.45,0.01,1.24
Game 523,GB,1992,Shooter,EA,1.48,0.33,0.5,0.0,2.31
Game 524,NES,2011,Platform,Activision,0.0,0.0,0.04,0.09,0.13
Game 525,GB,1995,Sports,Ubisoft,0.0,0.0,0.41,0.46,0.87
Game 526,PS4,1980,Racing,Nintendo,0.0,0.0,0.94,0.0,0.94
Game 527,NES,1992,Platform,Ubisoft,0.86,0.0,1.74,0.0,2.6
Game 528,NES,1990,Action,Activision,1.11,0.82,0.39,0.46,2.78
Game 529,NES,1987,Shooter,Activision,0.0,0.08,0.5,0.0,0.58
Game 530,Wii,2004,Shooter,Microsoft,1.57,0.65,0.0,0.93,3.15
Game 531,DS,2019,Action,Ubisoft,0.0,1.53,0.0,0.04,1.57
Game 532,Wii,2011,Platform,Activision,0.72,0.43,0.22,0.15,1.52
Game 533,Wii,2003,Sports,EA,0.0,2.16,1.01,0.0,3.17
Game 534,PS4,2007,Platform,Activision,0.02,0.0,0.79,0.0,0.81
Game 535,PC,1993,Platform,Activision,0.86,0.38,1.46,0.0,2.7
Game 536,DS,1982,Role-Playing,EA,0.0,0.07,0.0,0.32,0.39
Game 537,GB,2015,Shooter,Nintendo,0.34,1.25,0.0,0.17,1.76
Game 538,X360,2006,Sports,Microsoft,2.01,0.0,0.96,0.45,3.42
Game 539,NES,1999,Role-Playing,Microsoft,0.11,0.0,1.17,0.52,1.8
Game 540,GB,1994,Action,Sony,1.8,0.41,0.32,0.58,3.11
Game 541,NES,2006,Platform,Sony,0.0,1.74,0.0,0.11,1.85
Game 542,PS4,2020,Action,EA,1.44,0.68,0.0,0.23,2.35
Game 543,NES,2007,Shooter,Activision,2.53,0.0,0.5,0.43,3.46
Game 544,Wii,2004,Role-Playing,Ubisoft,0.0,0.0,0.0,0.0,0.0
Game 545,DS,2012,Role-Playing,Activision,0.0,1.84,0.41,0.0,2.25
Game 546,X360,1993,Sports,Activision,1.49,0.0,1.44,0.82,3.75
Game 547,PS3,1987,Platform,Ubisoft,0.56,0.0,1.16,0.0,1.72
Game 548,NES,1993,Sports,Nintendo,1.25,1.68,0.79,0.4,4.12
Game 549,GB,1980,Role-Playing,Microsoft,0.08,1.31,0.26,0.34,1.99
Game 550,Wii,1995,Role-Playing,EA,0.9,1.52,0.0,0.0,2.42
Game 551,PS3,1997,Sports,Ubisoft,0.61,0.0,0.75,0.0,1.36
Game 552,X360,1986,Role-Playing,Sony,2.2,0.0,0.32,0.06,2.58
Game 553,PS3,1994,Racing,EA,1.11,0.61,0.34,0.29,2.35
Game 554,Wii,2003,Shooter,Nintendo,1.21,0.77,0.0,0.34,2.32
Game 555,DS,1992,Platform,EA,0.31,0.79,0.0,0.19,1.29
Game 556,DS,1988,Shooter,Ubisoft,0.21,1.68,0.75,0.28,2.92
Game 557,PC,1994,Platform,Nintendo,0.28,0.0,0.0,0.46,0.74
Game 558,DS,2014,Role-Playing,Activision,1.27,1.19,0.46,0.45,3.37
Game 559,PC,2003,Sports,Sony,0.29,0.0,0.55,0.81,1.65
Game 560,PS3,2012,Sports,Sony,1.15,1.18,0.58,0.62,3.53
Game 561,PS4,1995,Role-Playing,Ubisoft,3.29,0.12,0.64,0.21,4.26
Game 562,GB,1987,Platform,Nintendo,1.85,0.0,0.68,0.46,2.99
Game 563,GB,2008,Role-Playing,Sony,0.41,0.01,0.0,0.37,0.79
Game 564,PS3,2002,Platform,Nintendo,2.24,0.0,0.0,0.27,2.51
Game 565,NES,2010,Role-Playing,EA,0.31,0.53,0.0,0.0,0.84
Game 566,NES,2019,Role-Playing,Microsoft,0.0,0.0,0.74,0.26,1.0
Game 567,DS,1993,Role-Playing,Microsoft,0.0,1.13,0.0,0.0,1.13
Game 568,GB,2009,Sports,Microsoft,0.0,1.01,0.0,0.63,1.64
Game 569,GB,2018,Platform,Sony,0.38,1.85,0.0,0.34,2.57
Game 570,PC,2006,Action,Ubisoft,0.82,0.79,0.0,0.14,1.75
Game 571,PS4,1995,Role-Playing,Microsoft,2.81,0.92,0.0,0.03,3.76
Game 572,Wii,1985,Shooter,Activision,1.19,1.62,0.9,0.46,4.17
Game 573,NES,2012,Shooter,Ubisoft,0.54,0.0,0.0,0.94,1.48
Game 574,GB,1997,Sports,Microsoft,1.8,0.0,0.0,0.35,2.15
Game 575,PC,1995,Racing,EA,0.0,0.66,0.0,0.96,1.62
Game 576,X360,1991,Action,Microsoft,1.08,0.0,0.61,0.51,2.2
Game 577,PC,1999,Sports,Ubisoft,1.73,2.46,0.0,0.0,4.19
Game 578,NES,2019,Racing,Sony,0.0,1.66,0.87,0.4,2.93
Game 579,NES,2008,Sports,Activision,2.17,2.23,0.0,0.36,4.76
Game 580,PC,2009,Shooter,EA,1.21,0.55,0.06,0.0,1.82
Game 581,Wii,2005,Role-Playing,Ubisoft,0.3,0.94,0.06,0.04,1.34
Game 582,PS3,2001,Platform,Nintendo,1.56,0.13,0.0,0.03,1.72
Game 583,NES,2012,Role-Playing,Microsoft,3.52,1.21,0.26,0.24,5.23
Game 584,PC,2018,Shooter,EA,1.02,0.0,0.77,0.09,1.88
Game 585,GB,2008,Platform,Sony,1.1,0.0,0.28,0.31,1.69
Game 586,PC,2001,Racing,Nintendo,0.25,0.0,0.0,0.37,0.62
Game 587,PS4,1992,Racing,Microsoft,0.0,0.0,0.57,0.71,1.28
Game 588,PS3,1988,Shooter,EA,1.8,1.68,0.42,0.42,4.32
Game 589,X360,2003,Platform,Activision,0.0,1.95,0.0,0.0,1.95
Game 590,Wii,1994,Role-Playing,Ubisoft,0.89,0.0,0.33,1.04,2.26
Game 591,DS,2015,Shooter,Microsoft,0.23,1.53,0.0,0.0,1.76
Game 592,X360,1992,Racing,EA,1.37,1.26,0.0,0.04,2.67
Game 593,PS3,2006,Shooter,Microsoft,1.2,0.0,0.78,0.44,2.42
Game 594,PS3,2016,Role-Playing,Activision,2.05,0.19,0.57,1.36,4.17
Game 595,PS3,1986,Sports,EA,0.19,0.04,0.76,0.36,1.35
Game 596,X360,1987,Action,Ubisoft,0.48,1.1,0.68,0.0,2.26
Game 597,GB,2016,Action,Microsoft,0.0,0.0,0.0,0.0,0.0
Game 598,PS3,2020,Action,EA,0.27,0.42,0.9,0.0,1.59
Game 599,PC,1993,Sports,Nintendo,1.25,0.0,0.12,0.2,1.57
Game 600,X360,1991,Role-Playing,Sony,1.71,0.88,0.86,0.42,3.87
Game 601,DS,2015,Platform,Activision,0.0,0.33,0.22,0.0,0.55
Game 602,PS3,2019,Shooter,EA,1.84,0.07,0.49,0.29,2.69
Game 603,PC,1996,Role-Playing,EA,2.43,0.33,0.51,0.0,3.27
Game 604,GB,2019,Sports,EA,1.3,2.13,0.79,0.0,4.22
Game 605,PS4,2008,Racing,Microsoft,3.05,0.17,0.0,0.45,3.67
Game 606,GB,2006,Action,Activision,0.0,0.0,0.0,0.0,0.0
Game 607,DS,1980,Action,Sony,0.0,0.97,0.7,0.72,2.39
Game 608,PS3,2013,Role-Playing,Activision,0.0,0.39,0.51,0.0,0.9
Game 609,DS,1983,Action,Microsoft,2.6,0.0,0.0,0.64,3.24
Game 610,X360,2003,Action,EA,1.59,2.29,0.52,1.11,5.51
Game 611,NES,2000,Role-Playing,Activision,0.73,0.22,0.0,0.0,0.95
Game 612,PS3,2012,Role-Playing,EA,1.14,0.2,2.26,1.19,4.79
Game 613,NES,1986,Sports,Sony,0.0,0.63,1.09,0.21,1.93
Game 614,PC,1980,Sports,Nintendo,3.73,1.88,0.67,0.0,6.28
Game 615,PS4,2020,Action,Microsoft,0.96,0.0,0.35,0.08,1.39
Game 616,Wii,1982,Role-Playing,Nintendo,0.93,0.72,0.0,0.04,1.69
Game 617,DS,1994,Role-Playing,Activision,1.67,2.17,0.0,0.76,4.6
Game 618,GB,2010,Action,EA,1.38,0.6,0.23,0.73,2.94
Game 619,PS4,1995,Platform,EA,1.07,0.0,0.0,0.72,1.79
Game 620,PS3,1989,Racing,Ubisoft,0.0,0.01,0.0,0.0,0.01
Game 621,NES,2008,Shooter,Ubisoft,1.37,0.67,0.0,0.28,2.32
Game 622,GB,1985,Shooter,Nintendo,3.06,1.56,0.45,0.0,5.07
Game 623,NES,2008,Action,Ubisoft,2.41,0.23,0.07,0.6,3.31
Game 624,X360,1996,Shooter,Activision,2.71,1.16,0.62,0.01,4.5
Game 625,NES,2001,Sports,Sony,0.19,0.0,0.57,0.4,1.16
Game 626,X360,2003,Sports,Activision,0.0,0.0,0.44,0.0,0.44
Game 627,PC,1996,Platform,Nintendo,0.65,0.11,1.9,0.0,2.66
Game 628,GB,2000,Action,Activision,0.87,1.65,0.79,0.55,3.86
Game 629,GB,1990,Sports,Ubisoft,2.11,0.56,0.0,0.58,3.25
Game 630,Wii,1986,Action,Ubisoft,0.0,0.73,0.58,0.26,1.57
Game 631,PS3,2018,Action,Sony,2.64,0.72,0.27,0.0,3.63
Game 632,X360,1984,Role-Playing,Activision,0.61,1.39,0.0,0.5,2.5
Game 633,Wii,2000,Racing,Sony,0.29,0.01,0.0,0.0,0.3
Game 634,NES,1997,Racing,Nintendo,0.0,1.05,0.57,0.41,2.03
Game 635,NES,2014,Action,Microsoft,0.0,0.0,0.72,0.0,0.72
Game 636,Wii,1999,Racing,Activision,1.79,2.09,0.0,0.04,3.92
Game 637,GB,1994,Racing,Activision,0.89,0.0,0.88,0.4,2.17
Game 638,NES,1984,Shooter,Sony,0.0,0.0,0.47,0.0,0.47
Game 639,DS,1992,Shooter,Ubisoft,0.0,0.94,1.02,0.13,2.09
Game 640,PC,1991,Role-Playing,Nintendo,0.4,0.56,0.95,0.4,2.31
Game 641,PC,2000,Platform,Microsoft,2.8,0.76,0.2,1.07,4.83
Game 642,DS,2016,Sports,Activision,0.49,0.68,1.28,0.17,2.62
Game 643,Wii,1985,Sports,Nintendo,0.0,0.0,0.0,0.54,0.54
Game 644,DS,1986,Shooter,Ubisoft,0.51,1.79,1.73,0.0,4.03
Game 645,X360,2005,Action,Microsoft,0.47,1.21,0.0,0.88,2.56
Game 646,X360,1987,Racing,Microsoft,0.0,1.59,0.27,0.0,1.86
Game 647,Wii,1988,Role-Playing,Sony,0.73,0.08,0.0,0.15,0.96
Game 648,DS,2006,Platform,EA,0.52,0.83,0.07,0.4,1.82
Game 649,X360,1983,Shooter,Ubisoft,1.64,0.66,2.05,0.0,4.35
Game 650,GB,2000,Action,EA,3.02,1.4,0.02,0.63,5.07
Game 651,DS,2010,Role-Playing,Ubisoft,2.15,1.43,0.81,0.0,4.39
Game 652,GB,2000,Action,Nintendo,0.48,0.65,0.16,0.53,1.82
Game 653,X360,2019,Role-Playing,EA,0.0,0.0,0.86,0.63,1.49
Game 654,PC,2004,Shooter,Activision,3.89,1.92,0.0,0.43,6.24
Game 655,X360,2018,Role-Playing,Activision,0.87,0.94,0.45,0.48,2.74
Game 656,GB,1994,Racing,Activision,0.82,0.01,0.68,1.21,2.72
Game 657,PS4,2014,Role-Playing,Microsoft,0.77,0.83,0.0,0.37,1.97
Game 658,PS3,2020,Platform,Sony,1.04,0.0,1.95,0.24,3.23
Game 659,NES,2016,Role-Playing,Ubisoft,0.63,1.34,0.71,0.33,3.01
Game 660,DS,2007,Sports,Sony,0.11,0.0,0.16,0.71,0.98
Game 661,PS4,1993,Role-Playing,Ubisoft,0.14,0.32,0.0,1.13,1.59
Game 662,X360,1983,Action,Activision,0.76,0.7,0.36,0.13,1.95
Game 663,PC,1999,Shooter,Microsoft,0.15,1.33,0.0,0.0,1.48
Game 664,Wii,2013,Sports,Microsoft,0.0,0.59,1.37,0.67,2.63
Game 665,X360,1991,Shooter,Microsoft,0.93,1.01,0.56,0.0,2.5
Game 666,PC,2012,Action,Microsoft,0.49,0.48,0.25,0.3,1.52
Game 667,PS3,2003,Platform,Microsoft,2.6,0.47,0.93,0.32,4.32
Game 668,X360,1999,Racing,Activision,0.0,0.57,0.0,0.16,0.73
Game 669,GB,1984,Platform,Sony,2.11,0.35,0.0,0.18,2.64
Game 670,Wii,2017,Sports,Nintendo,2.3,0.0,0.22,0.0,2.52
Game 671,PC,2009,Action,EA,0.0,0.0,0.38,0.0,0.38
Game 672,PC,2003,Action,Sony,0.39,0.7,0.62,0.57,2.28
Game 673,PC,2019,Racing,Activision,0.35,0.3,0.0,0.0,0.65
Game 674,PS3,1986,Role-Playing,EA,0.0,0.38,0.03,0.17,0.58
Game 675,X360,2015,Sports,Nintendo,0.0,0.24,0.0,0.07,0.31
Game 676,PS3,2017,Racing,Ubisoft,0.0,0.0,0.0,0.0,0.0
Game 677,DS,1995,Shooter,Nintendo,2.9,0.11,0.73,0.88,4.62
Game 678,NES,1994,Racing,Nintendo,1.92,0.25,0.88,0.0,3.05
Game 679,NES,2002,Shooter,Activision,2.33,0.5,0.0,0.42,3.25
